Center Name,Address,Contact Details,Doctor Details,Google Maps Link,Reasoning
"Ace Imaging CT, MRI & PET CT CENTER","102, Bezolla Complex, Bezzola Complex, VN Purav Marg, Swastik Park, Chembur, Mumbai, Maharashtra 400071","022 3521 0500","","https://www.google.com/maps/search/?api=1&query=Ace+Imaging+CT%2C+MRI+%26+PET+CT+CENTER+102%2C+Bezolla+Complex%2C+Bezzola+Complex%2C+VN+Purav+Marg%2C+Swastik+Park%2C+Chembur%2C+Mumbai%2C+Maharashtra+400071","The center's name explicitly includes 'CT', indicating the availability of CT services."
"Krsnaa Diagnostics","3, 7th Rd, Rajawadi Colony, Ghatkopar East, Mumbai, Maharashtra 400077, India","020-68146814 or 4695 4695","","https://www.google.com/maps/search/?api=1&query=Krsnaa+Diagnostics+3,+7th+Rd,+Rajawadi+Colony,+Ghatkopar+East,+Mumbai,+Maharashtra+400077,+India","The text states the center provides CT scans with various systems, including dual slice, 16, 32, 64, and 128 slice CT scans."
"Tesla Hi-Tech - Imaging and Diagnostic Centre","Tilak Rd, Ghatkopar, Maheshwar Nagar, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077, India","096993 10001","","https://www.google.com/maps/search/?api=1&query=Tesla+Hi-Tech+-+Imaging+and+Diagnostic+Centre+Tilak+Rd,+Ghatkopar,+Maheshwar+Nagar,+Sindhu+Wadi,+Ghatkopar+East,+Mumbai,+Maharashtra+400077,+India","The description confirms the center is equipped with a '32-slice CT scan machine' and offers CT-guided procedures."
"Gurmeet Imaging - Chembur","Sunil Sadan, 10, Central Ave Rd, opposite Grand Central Hotel, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India.","082912 33333","","https://www.google.com/maps/search/?api=1&query=Gurmeet+Imaging+-+Chembur+Sunil+Sadan%2C+10%2C+Central+Ave+Rd%2C+opposite+Grand+Central+Hotel%2C+Chembur+Gaothan%2C+Chembur%2C+Mumbai%2C+Maharashtra+400071%2C+India.","The text states that Gurmeet Imaging provides a range of diagnostic services including 'CT scans'."
"Gurmeet Imaging CT & MRI Centre","Ground Floor, Rebecca Bldg, Plot No 457, 14th Rd, near KN Gaikwad Marg, Chembur, Mumbai, Maharashtra 400071, India.","022 2521 2929","","https://www.google.com/maps/search/?api=1&query=Gurmeet+Imaging+CT+%26+MRI+Centre+Ground+Floor%2C+Rebecca+Bldg%2C+Plot+No+457%2C+14th+Rd%2C+near+KN+Gaikwad+Marg%2C+Chembur%2C+Mumbai%2C+Maharashtra+400071%2C+India.","The text confirms that Gurmeet Imaging provides CT scans, and the center's name itself is 'Gurmeet Imaging CT & MRI Centre'."
"Zen Multi Speciality Hospital","Plot No, 425, 10th Rd, near Sandu Garden, Jai Ambe Nagar, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India.","022 3520 5600","","https://www.google.com/maps/search/?api=1&query=Zen+Multi+Speciality+Hospital+Plot+No%2C+425%2C+10th+Rd%2C+near+Sandu+Garden%2C+Jai+Ambe+Nagar%2C+Chembur+Gaothan%2C+Chembur%2C+Mumbai%2C+Maharashtra+400071%2C+India.","The hospital's radiology and imaging department is explicitly mentioned as offering 'CT scans' using a 32-slice multidetector CT scanner."
"Fortis Hospital Mulund","Mulund - Goregaon Link Rd Nahur West, Industrial Area, Bhandup West, Nahur West, Industrial Area, Mulund West, Mumbai, Maharashtra 400078, India","022 6884 6143","","https://www.google.com/maps/search/?api=1&query=Fortis+Hospital+Mulund+Mulund+-+Goregaon+Link+Rd+Nahur+West%2C+Industrial+Area%2C+Bhandup+West%2C+Nahur+West%2C+Industrial+Area%2C+Mulund+West%2C+Mumbai%2C+Maharashtra+400078%2C+India","The text states that the hospital's Department of Radiology offers CT-Scan services and is equipped with a SOMATOM Definition AS CT Scanner."
"Clinico Diagnostic Centre","Ground Floor, Manisha Elite, Purushottam Kheraj Rd, Keshav Pada, Mulund West, Mumbai, Maharashtra 400080, India","091366 69208","","https://www.google.com/maps/search/?api=1&query=Clinico+Diagnostic+Centre+Ground+Floor%2C+Manisha+Elite%2C+Purushottam+Kheraj+Rd%2C+Keshav+Pada%2C+Mulund+West%2C+Mumbai%2C+Maharashtra+400080%2C+India","The provided text confirms that this facility provides CT scan services as part of its diagnostic offerings."
"Gokul Scan Centre","B P S Aananda, behind Akesha Showroom, near Kalidas Auditorium Road, Keshav Pada, Mulund West, Mumbai, Maharashtra 400080, India","096198 85959","","https://www.google.com/maps/search/?api=1&query=Gokul+Scan+Centre+B+P+S+Aananda%2C+behind+Akesha+Showroom%2C+near+Kalidas+Auditorium+Road%2C+Keshav+Pada%2C+Mulund+West%2C+Mumbai%2C+Maharashtra+400080%2C+India","The text explicitly mentions that this facility is equipped with a CT scanner."
"NM Medical","Upasani Hospital Compound, Devi Dayal Cross Road, behind Fire Station, P&T Staff Colony, Mulund West, Mumbai, Maharashtra 400080, India","022 4342 7777","","https://www.google.com/maps/search/?api=1&query=NM+Medical+Upasani+Hospital+Compound%2C+Devi+Dayal+Cross+Road%2C+behind+Fire+Station%2C+P%26T+Staff+Colony%2C+Mulund+West%2C+Mumbai%2C+Maharashtra+400080%2C+India","The text confirms that NM Medical has a dedicated 'CT Scan Centre' at this location."
"Gokul Scan Centre","B P S Aananda, behind Akesha Showroom, near Kalidas Auditorium Road, Keshav Pada, Mulund West, Mumbai, Maharashtra 400080, India.","096198 85959, 09821885959, 09833235969","","https://www.google.com/maps/search/?api=1&query=Gokul+Scan+Centre+B+P+S+Aananda,+behind+Akesha+Showroom,+near+Kalidas+Auditorium+Road,+Keshav+Pada,+Mulund+West,+Mumbai,+Maharashtra+400080,+India.","The text states that this center offers a 'wide array of CT scans' and lists several specific types."
"Nidan Prime Imaging and Diagnostic Centre","B-Wing, Ground, Munish Apartments, Lal Bahadur Shastri Marg, opp. Johnson & Johnson Garden, P&T Staff Colony, Mulund West, Mumbai, Maharashtra 400080, India.","+91 9930707041","","https://www.google.com/maps/search/?api=1&query=Nidan+Prime+Imaging+and+Diagnostic+Centre+B-Wing,+Ground,+Munish+Apartments,+Lal+Bahadur+Shastri+Marg,+opp.+Johnson+&+Johnson+Garden,+P&T+Staff+Colony,+Mulund+West,+Mumbai,+Maharashtra+400080,+India.","The center's services are described as including a ""Whole Body 50 Slice CT Scan"" and ""CT-guided biopsies""."
"Sun Scan Centre - MRI Scan, CT Scan Diagnostic Centre Thane","G101 - Ground Floor, Shanti Niwas, Dr Moose Rd, Talav Pali, Ghantali, Thane West, Thane, Maharashtra 400602, India","098333 68252","","https://www.google.com/maps/search/?api=1&query=Sun+Scan+Centre+-+MRI+Scan%2C+CT+Scan+Diagnostic+Centre+Thane+G101+-+Ground+Floor%2C+Shanti+Niwas%2C+Dr+Moose+Rd%2C+Talav+Pali%2C+Ghantali%2C+Thane+West%2C+Thane%2C+Maharashtra+400602%2C+India","The center's name includes 'CT Scan Diagnostic Centre' and the services list specific procedures like 'HRCT Chest' and 'CT Angiography'."
"Free CT scan & MRI","Exim Link Promises, 3rd Floor 306, Mulund Bhandup, Nahur West, Industrial Area, Bhandup West, Nahur, Mumbai, Maharashtra 400080, India","081695 74294","","https://www.google.com/maps/search/?api=1&query=Free+CT+scan+%26+MRI+Exim+Link+Promises%2C+3rd+Floor+306%2C+Mulund+Bhandup%2C+Nahur+West%2C+Industrial+Area%2C+Bhandup+West%2C+Nahur%2C+Mumbai%2C+Maharashtra+400080%2C+India","The name of the center is 'Free CT scan & MRI', directly indicating the availability of a CT scanner."
"HealthScan Diagnostics","Shop No. 1&2, Om Shri Sai Dham CHS, Near Jagruti Nagar Metro Station, Jambhulpada, Prem Nagar, Azad Nagar, Ghatkopar West, Mumbai, Maharashtra 400084, India","070399 57800","","https://www.google.com/maps/search/?api=1&query=HealthScan+Diagnostics+Shop+No.+1%262%2C+Om+Shri+Sai+Dham+CHS%2C+Near+Jagruti+Nagar+Metro+Station%2C+Jambhulpada%2C+Prem+Nagar%2C+Azad+Nagar%2C+Ghatkopar+West%2C+Mumbai%2C+Maharashtra+400084%2C+India","The text explicitly states that the center offers '24-hour CT scan services' and lists 'CT scans' as a service."
"AARTHI SCANS & LABS","Shop No 1, ground floor, K Chhaya building, Plot no 267, near railway stationK, Shival Nagar, Saibaba Nagar, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India","073496 73496","","https://www.google.com/maps/search/?api=1&query=AARTHI+SCANS+%26+LABS+Shop+No+1%2C+ground+floor%2C+K+Chhaya+building%2C+Plot+no+267%2C+near+railway+stationK%2C+Shival+Nagar%2C+Saibaba+Nagar%2C+Pant+Nagar%2C+Ghatkopar+East%2C+Mumbai%2C+Maharashtra+400077%2C+India","The text confirms the center provides CT scans and specifies they have a 16-slice Siemens CT scanner."
"HealthAssure - Parakh Hospital Pvt Ltd","Khokhani Ln, opp. Ghatkopar Railway Station, Saibaba Nagar, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India","089287 95233","","https://www.google.com/maps/search/?api=1&query=HealthAssure+-+Parakh+Hospital+Pvt+Ltd+Khokhani+Ln%2C+opp.+Ghatkopar+Railway+Station%2C+Saibaba+Nagar%2C+Pant+Nagar%2C+Ghatkopar+East%2C+Mumbai%2C+Maharashtra+400077%2C+India","The text lists 'CT scans' as one of the services offered by this healthcare facility."
"Krsnaa Diagnostics Govandi | CT Scan","Pandit Madan Mohan Malviya Shatabdi Municipal General Hospital, Govandi East, Mumbai","096233 96233","","https://www.google.com/maps/search/?api=1&query=Krsnaa+Diagnostics+Govandi+%7C+CT+Scan+Pandit+Madan+Mohan+Malviya+Shatabdi+Municipal+General+Hospital,+Govandi+East,+Mumbai","The text explicitly states the center is equipped with multiple CT scan systems, including 16, 32, 64, and 128-slice machines."
"Janshatabdi Imaging Centre","Unit no 15, Majithia Industrial Estate, Waman Tukaram Patil Marg, near Shatabdi Hospital, Chembur, Mumbai","086525 00235","","https://www.google.com/maps/search/?api=1&query=Janshatabdi+Imaging+Centre+Unit+no+15,+Majithia+Industrial+Estate,+Waman+Tukaram+Patil+Marg,+near+Shatabdi+Hospital,+Chembur,+Mumbai","The text mentions that the center's offered services include multi-slice CT scans and CT angiography."
"LRC LIFE CARE Imaging & Diagnostics","Shop no. 22 & 04, B-Wing, Crystal Armus, opposite Khardev Nagar Bus Stop, Chembur, Mumbai","098191 08080","","https://www.google.com/maps/search/?api=1&query=LRC+LIFE+CARE+Imaging+%26+Diagnostics+Shop+no.+22+%26+04,+B-Wing,+Crystal+Armus,+opposite+Khardev+Nagar+Bus+Stop,+Chembur,+Mumbai","The center's comprehensive list of services explicitly includes CT scans, which are noted to be available 24 hours a day."
"Gurmeet Imaging - Chembur (Sunil Sadan)","Sunil Sadan, Central Avenue Road, opposite the Grand Central Hotel, Chembur, Mumbai","082912 33333","","https://www.google.com/maps/search/?api=1&query=Gurmeet+Imaging+-+Chembur+Sunil+Sadan,+Central+Avenue+Road,+opposite+the+Grand+Central+Hotel,+Chembur,+Mumbai","The text confirms Gurmeet Imaging provides a wide array of diagnostic services, which explicitly includes CT scans."
"Gurmeet Imaging - Chembur (Rebecca Building)","Rebecca Building on 14th Road, near K.N. Gaikwad Marg, Chembur, Mumbai","022 2521 2929","","https://www.google.com/maps/search/?api=1&query=Gurmeet+Imaging+-+Chembur+Rebecca+Building+on+14th+Road,+near+K.N.+Gaikwad+Marg,+Chembur,+Mumbai","The text confirms Gurmeet Imaging provides a wide array of diagnostic services, which explicitly includes CT scans."
"CritiCareAsia Neptune Imaging Center I CT Scan Center I MRI Scan Center I CT Guided Biopsy","C/o CritiCareAsia Hospital (previously known as Kohinoor Hospital), Kirol Rd, off Lal Bahadur Shastri Marg, Kurla West, Kurla, Mumbai, Maharashtra 400070, India.","099201 33355","","https://www.google.com/maps/search/?api=1&query=CritiCareAsia+Neptune+Imaging+Center+I+CT+Scan+Center+I+MRI+Scan+Center+I+CT+Guided+Biopsy+C%2Fo+CritiCareAsia+Hospital+%28previously+known+as+Kohinoor+Hospital%29,+Kirol+Rd,+off+Lal+Bahadur+Shastri+Marg,+Kurla+West,+Kurla,+Mumbai,+Maharashtra+400070,+India.","The center's full name explicitly includes the phrase 'CT Scan Center' and mentions 'CT Guided Biopsy'."
"Zynova Shalby Hospital","CTS 1900-1917, Lal Bahadur Shastri Marg, Gandhi Nagar, Kirti Vihar, Ghatkopar West, Mumbai, Maharashtra 400086, India.","022 6890 0001","","https://www.google.com/maps/search/?api=1&query=Zynova+Shalby+Hospital+CTS+1900-1917,+Lal+Bahadur+Shastri+Marg,+Gandhi+Nagar,+Kirti+Vihar,+Ghatkopar+West,+Mumbai,+Maharashtra+400086,+India.","The services description explicitly states that the hospital's radiology department provides Computed Tomography (CT) scans."
"Akshar Diagnostic Centre","Ground floor, Dhanlaxmi Service Industrial Estate, Gokul Nagar, Lal Bahadur Shastri Marg, Panchsheel Nagar, Thane West, Thane, Maharashtra 400601, India.","097680 03130","","https://www.google.com/maps/search/?api=1&query=Akshar+Diagnostic+Centre+Ground+floor%2C+Dhanlaxmi+Service+Industrial+Estate%2C+Gokul+Nagar%2C+Lal+Bahadur+Shastri+Marg%2C+Panchsheel+Nagar%2C+Thane+West%2C+Thane%2C+Maharashtra+400601%2C+India.","The services description explicitly states that the center offers 'CT scans' among its range of diagnostic services."
"Janshatabdi Imaging Centre","Unit no 15, Majithia Industrial Estate, Waman Tukaram Patil Marg, near Shatabdi Hospital, Chembur, Mumbai, Maharashtra 400088","086525 00235","","https://www.google.com/maps/search/?api=1&query=Janshatabdi+Imaging+Centre+Unit+no+15%2C+Majithia+Industrial+Estate%2C+Waman+Tukaram+Patil+Marg%2C+near+Shatabdi+Hospital%2C+Chembur%2C+Mumbai%2C+Maharashtra+400088","The text mentions that this center provides a variety of services, specifically including 'multi-slice CT scans and CT angiography'."
"Delta Imaging","425, 10th Rd, Jai Ambe Nagar, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071","085912 27821","","https://www.google.com/maps/search/?api=1&query=Delta+Imaging+425%2C+10th+Rd%2C+Jai+Ambe+Nagar%2C+Chembur+Gaothan%2C+Chembur%2C+Mumbai%2C+Maharashtra+400071","The text confirms that Delta Imaging provides radiology services which include a '32-slice multidetector CT scanner'."
"Medcare Institute of Diagnostics - PET Scan Chembur, CT Scan, MRI Scan","Sushrut Hospital & Research Centre, 365, Sant Vershaw Kakkaya Marg, Swastik Park, Chembur, Mumbai, Maharashtra 400071, India","086579 85431","","https://www.google.com/maps/search/?api=1&query=Medcare+Institute+of+Diagnostics+-+PET+Scan+Chembur%2C+CT+Scan%2C+MRI+Scan+Sushrut+Hospital+%26+Research+Centre%2C+365%2C+Sant+Vershaw+Kakkaya+Marg%2C+Swastik+Park%2C+Chembur%2C+Mumbai%2C+Maharashtra+400071%2C+India","The center's name explicitly includes 'CT Scan' and the description confirms it offers a comprehensive range of imaging services, including CT scans."
"Nakoda Bhairav foundation - Blood Test, Dental, Sonography, U-Lipo, CT Scan, MRI & Diagnostic Centre in Borivali","Shop No. 10,11, Ramkrishna CHS Babhai Naka, Opp BMC School, Ram Mandir Road, JN of, Lokmanya Tilak Rd, Babhai Naka, Borivali West, Mumbai, Maharashtra 400092, India.","085008 92000","","https://www.google.com/maps/search/?api=1&query=Nakoda+Bhairav+foundation+-+Blood+Test%2C+Dental%2C+Sonography%2C+U-Lipo%2C+CT+Scan%2C+MRI+%26+Diagnostic+Centre+in+Borivali+Shop+No.+10%2C11%2C+Ramkrishna+CHS+Babhai+Naka%2C+Opp+BMC+School%2C+Ram+Mandir+Road%2C+JN+of%2C+Lokmanya+Tilak+Rd%2C+Babhai+Naka%2C+Borivali+West%2C+Mumbai%2C+Maharashtra+400092%2C+India.","The center's name explicitly lists 'CT Scan' and the services description confirms that it provides 'CT scans'."
"AARTHI SCANS & LABS","Satra Park, Compound, Shimpoli Rd, near Reliance Mall, Gautam Nagar, Borivali West, Mumbai, Maharashtra 400092","073496 73496","","https://www.google.com/maps/search/?api=1&query=AARTHI+SCANS+%26+LABS+Satra+Park%2C+Compound%2C+Shimpoli+Rd%2C+near+Reliance+Mall%2C+Gautam+Nagar%2C+Borivali+West%2C+Mumbai%2C+Maharashtra+400092","The center is included in a list explicitly described as containing diagnostic centers that offer CT scan services."
"Nakoda Bhairav Foundation","Shop No. 10,11, Ramkrishna CHS Babhai Naka, Opp BMC School, Ram Mandir Road, JN of, Lokmanya Tilak Rd, Babhai Naka, Borivali West, Mumbai, Maharashtra 400092","085008 92000","","https://www.google.com/maps/search/?api=1&query=Nakoda+Bhairav+Foundation+Shop+No.+10%2C11%2C+Ramkrishna+CHS+Babhai+Naka%2C+Opp+BMC+School%2C+Ram+Mandir+Road%2C+JN+of%2C+Lokmanya+Tilak+Rd%2C+Babhai+Naka%2C+Borivali+West%2C+Mumbai%2C+Maharashtra+400092","The text explicitly states that the center's full name includes 'CT Scan' and lists it among its services."
"Dr Patil Diagnostic Centre","Shop number 5, Orion CHS, Plot-266, Dr Babasaheb Ambedkar Rd, Kandivali, Sector 1 Charkop, Kandivali West, Mumbai, Maharashtra 400067","090826 00972","Dr Patil","https://www.google.com/maps/search/?api=1&query=Dr+Patil+Diagnostic+Centre+Shop+number+5%2C+Orion+CHS%2C+Plot-266%2C+Dr+Babasaheb+Ambedkar+Rd%2C+Kandivali%2C+Sector+1+Charkop%2C+Kandivali+West%2C+Mumbai%2C+Maharashtra+400067","The text states that the center offers services including 'CT Scan, and MRI'."
"Nueclear Healthcare Limited","1st floor, Pulse healthcare ,Vidisha Building, Natakwala Lane, SV Rd, opp. HDFC Bank, Meghdoot, Shimpoli, Borivali West, Mumbai, Maharashtra 400092","075065 07061","","https://www.google.com/maps/search/?api=1&query=Nueclear+Healthcare+Limited+1st+floor%2C+Pulse+healthcare+%2CVidisha+Building%2C+Natakwala+Lane%2C+SV+Rd%2C+opp.+HDFC+Bank%2C+Meghdoot%2C+Shimpoli%2C+Borivali+West%2C+Mumbai%2C+Maharashtra+400092","The text confirms the center specializes in 'PET CT Scans', which is a type of CT scan."
"AARTHI SCANS & LABS","ECO Heights, Shop No. 2, Nityanand nagar, Sahar road, Next to Sanjeevani Hospital, Near Western railway colony, Near Flyover bridge, Railway Colony, Andheri East, Mumbai, Maharashtra 400069, India","073496 73496","","https://www.google.com/maps/search/?api=1&query=AARTHI+SCANS+%26+LABS+ECO+Heights%2C+Shop+No.+2%2C+Nityanand+nagar%2C+Sahar+road%2C+Next+to+Sanjeevani+Hospital%2C+Near+Western+railway+colony%2C+Near+Flyover+bridge%2C+Railway+Colony%2C+Andheri+East%2C+Mumbai%2C+Maharashtra+400069%2C+India","The text explicitly states that the center's imaging services include a '16-slice Siemens CT scan'."
"Krsnaa Diagnostics Govandi | CT Scan.","Pandit Madan Mohan Malviya Shatabdi Municipal General Hospital, Govandi East, Mumbai, Maharashtra 400088","096233 96233","","https://www.google.com/maps/search/?api=1&query=Krsnaa+Diagnostics+Govandi+%7C+CT+Scan.+Pandit+Madan+Mohan+Malviya+Shatabdi+Municipal+General+Hospital%2C+Govandi+East%2C+Mumbai%2C+Maharashtra+400088","The name of the center, 'Krsnaa Diagnostics Govandi | CT Scan.', explicitly confirms the availability of a CT scanner."
"Medcare Institute of Diagnostics","Sushrut Hospital & Research Centre, Chembur, Mumbai, Maharashtra 400071","086579 85431","","https://www.google.com/maps/search/?api=1&query=Medcare+Institute+of+Diagnostics+Sushrut+Hospital+%26+Research+Centre%2C+Chembur%2C+Mumbai%2C+Maharashtra+400071","The text explicitly lists 'CT scans' as one of the services offered by this center."
"Nidan Annexe Hi Tech Imaging Centre","Ground floor, Bhaveshwar Plaza, 14, Lal Bahadur Shastri Marg, opposite Shreyas Cinema, Nityanand Nagar, Ghatkopar West, Mumbai, Maharashtra 400086","022 2500 4242","","https://www.google.com/maps/search/?api=1&query=Nidan+Annexe+Hi+Tech+Imaging+Centre+Ground+floor%2C+Bhaveshwar+Plaza%2C+14%2C+Lal+Bahadur+Shastri+Marg%2C+opposite+Shreyas+Cinema%2C+Nityanand+Nagar%2C+Ghatkopar+West%2C+Mumbai%2C+Maharashtra+400086","This center is listed under the explicit heading 'Hospitals with CT Scanners', confirming the availability of the service."
"Janshatabdi imaging centre","unity industrial co op chs ltd, Majithia Industrial Estate, Unit no 15, Waman Tukaram Patil Marg, near shatabdi hospital, MBPT Colony, Best Colony, Chembur, Mumbai, Maharashtra 400088","086525 00235","","https://www.google.com/maps/search/?api=1&query=Janshatabdi+imaging+centre+unity+industrial+co+op+chs+ltd%2C+Majithia+Industrial+Estate%2C+Unit+no+15%2C+Waman+Tukaram+Patil+Marg%2C+near+shatabdi+hospital%2C+MBPT+Colony%2C+Best+Colony%2C+Chembur%2C+Mumbai%2C+Maharashtra+400088","The center is listed under the section titled 'Hospitals with CT Scanners', confirming the availability of this service."
"JEEYO PET CT & NUCLEAR IMAGING CENTRE","Sarvodaya Hospital Premises, Lal Bahadur Shastri Marg, Gandhi Nagar, Kirti Vihar, Ghatkopar West, Mumbai, Maharashtra 400086","099675 26768","","https://www.google.com/maps/search/?api=1&query=JEEYO+PET+CT+%26+NUCLEAR+IMAGING+CENTRE+Sarvodaya+Hospital+Premises%2C+Lal+Bahadur+Shastri+Marg%2C+Gandhi+Nagar%2C+Kirti+Vihar%2C+Ghatkopar+West%2C+Mumbai%2C+Maharashtra+400086","The center's name, 'JEEYO PET CT & NUCLEAR IMAGING CENTRE', explicitly indicates it has a CT scanner."
"AARTHI SCANS & LABS","ECO Heights, Shop No. 2, Nityanand Nagar, Sahar Road, Next to Sanjeevani Hospital, Andheri East, Mumbai, Maharashtra 400069, India.","073496 73496","","https://www.google.com/maps/search/?api=1&query=AARTHI+SCANS+%26+LABS+ECO+Heights%2C+Shop+No.+2%2C+Nityanand+Nagar%2C+Sahar+Road%2C+Next+to+Sanjeevani+Hospital%2C+Andheri+East%2C+Mumbai%2C+Maharashtra+400069%2C+India.","The services list for this center explicitly includes 'CT scans' as an available imaging service."
"Proscan Diagnostics","Mathuradas Vasanji Road, No. 3, 37 building, Mittal Industrial Estate Rd, Marol, Andheri East, Mumbai, Maharashtra 400059, India.","070216 09442","","https://www.google.com/maps/search/?api=1&query=Proscan+Diagnostics+Mathuradas+Vasanji+Road%2C+No.+3%2C+37+building%2C+Mittal+Industrial+Estate+Rd%2C+Marol%2C+Andheri+East%2C+Mumbai%2C+Maharashtra+400059%2C+India.","The text states that Proscan Diagnostics provides a range of services that include 'CT scans'."
"Medcare Institute of Diagnostics","Gr. Floor, Janki Centre, 15 to 18, Veera Desai Rd, Industrial Area, Andheri West, Mumbai, Maharashtra 400053, India.","088699 06990","","https://www.google.com/maps/search/?api=1&query=Medcare+Institute+of+Diagnostics+Gr.+Floor%2C+Janki+Centre%2C+15+to+18%2C+Veera+Desai+Rd%2C+Industrial+Area%2C+Andheri+West%2C+Mumbai%2C+Maharashtra+400053%2C+India.","The list of services for this institute explicitly includes 'CT scans'."
"Vcare Imaging & Diagnostic Center","C, Crystal Lawn Society, Mahatma Jyotiba Phule Rd Nabard Nagar, Saraf Chaudhary Nagar, Kandivali, Nabard Nagar, Thakur Complex, Kandivali East, Mumbai, Maharashtra 400101, India.","022 6912 8501","","https://www.google.com/maps/search/?api=1&query=Vcare+Imaging+%26+Diagnostic+Center+C%2C+Crystal+Lawn+Society%2C+Mahatma+Jyotiba+Phule+Rd+Nabard+Nagar%2C+Saraf+Chaudhary+Nagar%2C+Kandivali%2C+Nabard+Nagar%2C+Thakur+Complex%2C+Kandivali+East%2C+Mumbai%2C+Maharashtra+400101%2C+India.","The center's services explicitly include 'CT Scan' and advanced options like 'CT Angiography and Cone Beam Computed Tomography (CBCT)'."
"Nirman Hitech Diagnostic Centre- Malad East","Shree VallabhDarshan,, C-7, Poddar Rd, Next to Axis Bank Branch, Opposite Bus depot, Malad, Primal Nagar,, Malad East, Mumbai, Maharashtra 400097, India.","093727 70241","","https://www.google.com/maps/search/?api=1&query=Nirman+Hitech+Diagnostic+Centre-+Malad+East+Shree+VallabhDarshan%2C%2C+C-7%2C+Poddar+Rd%2C+Next+to+Axis+Bank+Branch%2C+Opposite+Bus+depot%2C+Malad%2C+Primal+Nagar%2C%2C+Malad+East%2C+Mumbai%2C+Maharashtra+400097%2C+India.","The text states the center is a top player offering services such as 'CT scans' for various purposes."
"Icon Diagnostic Hub","C-1,C-2, Sun N Dew Apartments, C Wing, CST Road, Sundar Nagar, Vidya Nagari, Kalina, Santacruz (E, Mumbai, Maharashtra 400098, India)","089767 36655","","https://www.google.com/maps/search/?api=1&query=Icon+Diagnostic+Hub+C-1%2CC-2%2C+Sun+N+Dew+Apartments%2C+C+Wing%2C+CST+Road%2C+Sundar+Nagar%2C+Vidya+Nagari%2C+Kalina%2C+Santacruz+(E%2C+Mumbai%2C+Maharashtra+400098%2C+India)","The text mentions that the center's comprehensive range of medical services includes CT scans."
"CT SCAN, MRI SCAN, ECG, EEG, USG, HSG, and Portable x-ray Centre KANDIVALI","102, Autumn Grove, Kandivali, MHADA Colony, Lokhandwala Twp, Kandivali East, Mumbai, Maharashtra 400101, India.","090760 00104","","https://www.google.com/maps/search/?api=1&query=CT+SCAN%2C+MRI+SCAN%2C+ECG%2C+EEG%2C+USG%2C+HSG%2C+and+Portable+x-ray+Centre+KANDIVALI+102%2C+Autumn+Grove%2C+Kandivali%2C+MHADA+Colony%2C+Lokhandwala+Twp%2C+Kandivali+East%2C+Mumbai%2C+Maharashtra+400101%2C+India.","The center's name and its list of services both explicitly include 'CT scans'."
"Dr. Bajaj Diagnostics","Shop No. 15, Vasant Pride, Thakur Complex Rd, near Cambridge School, Kandivali, Gayatri Nagar, Asha Nagar, Kandivali East, Mumbai, Maharashtra 400101, India.","091522 60760","Dr. Bajaj","https://www.google.com/maps/search/?api=1&query=Dr.+Bajaj+Diagnostics+Shop+No.+15%2C+Vasant+Pride%2C+Thakur+Complex+Rd%2C+near+Cambridge+School%2C+Kandivali%2C+Gayatri+Nagar%2C+Asha+Nagar%2C+Kandivali+East%2C+Mumbai%2C+Maharashtra+400101%2C+India.","The center's list of services explicitly states that it offers 'CT scans' and 'CT guided biopsies'."
"MRI Scan & CT Scan,PET ,SONOGRAPHY,COLOUR DOPPLER,2D ECHO,ECG,BLOOD TEST ,UROFLOWMETRY,XRAY, Urologist BY AL NOOR TRUST","Al noor medical trust, Sahakar Rd, off SV Road, Khan Estate, Jogeshwari West, Mumbai, Maharashtra 400102","093728 39205","","https://www.google.com/maps/search/?api=1&query=MRI+Scan+%26+CT+Scan%2CPET+%2CSONOGRAPHY%2CCOLOUR+DOPPLER%2C2D+ECHO%2CECG%2CBLOOD+TEST+%2CUROFLOWMETRY%2CXRAY%2C+Urologist+BY+AL+NOOR+TRUST+Al+noor+medical+trust%2C+Sahakar+Rd%2C+off+SV+Road%2C+Khan+Estate%2C+Jogeshwari+West%2C+Mumbai%2C+Maharashtra+400102","The name of the center explicitly includes 'CT Scan'."
"Medcare Institute of Diagnostics - PET Scan Andheri, CT Scan, MRI Scan, X-Ray, Sonography, 2D Echo in Andheri, Mumbai","Gr. Floor, Janki Centre, 15 to 18, Veera Desai Rd, Industrial Area, Andheri West, Andheri, Mumbai, Maharashtra 400053","088699 06990","","https://www.google.com/maps/search/?api=1&query=Medcare+Institute+of+Diagnostics+-+PET+Scan+Andheri%2C+CT+Scan%2C+MRI+Scan%2C+X-Ray%2C+Sonography%2C+2D+Echo+in+Andheri%2C+Mumbai+Gr.+Floor%2C+Janki+Centre%2C+15+to+18%2C+Veera+Desai+Rd%2C+Industrial+Area%2C+Andheri+West%2C+Andheri%2C+Mumbai%2C+Maharashtra+400053","The name of the facility explicitly lists 'CT Scan' as an available service."
