Center Name,Address,Contact Details,Doctor Details,Google Maps Link,Reasoning
"Star Imaging and Research Centre (Wakad)","Solitaire Business Hub, Chikhali - Kaspate Vasti BRTS Rd, opp. Ambience hotel, Vishnu Dev Nagar, Wakad, Pimpri-Chinchwad, Maharashtra 411057, India.","079 4261 1128","","https://www.google.com/maps/search/?api=1&query=Star+Imaging+and+Research+Centre+(Wakad)+Solitaire+Business+Hub%2C+Chikhali+-+Kaspate+Vasti+BRTS+Rd%2C+opp.+Ambience+hotel%2C+Vishnu+Dev+Nagar%2C+Wakad%2C+Pimpri-Chinchwad%2C+Maharashtra+411057%2C+India.","The parent company's service description confirms the availability of 128-slice CT scanners at its locations."
"Neo Imaging & Diagnostics","Ayesha Apartment, 2nd Hasnabad Ln, Willingdon, Santacruz (West), Mumbai, Maharashtra 400054, India.","098339 94100","","https://www.google.com/maps/search/?api=1&query=Neo+Imaging+%26+Diagnostics+Ayesha+Apartment%2C+2nd+Hasnabad+Ln%2C+Willingdon%2C+Santacruz+(West)%2C+Mumbai%2C+Maharashtra+400054%2C+India.","The text explicitly states that the center's services include CT scans."
"Sanchit Hospital","Dinprabha Apartment, Indapur Rd, near Market Yard Road, opp. HP petrol pump, Desai Estate, Baramati, Maharashtra 413102, India","099705 22389","","https://www.google.com/maps/search/?api=1&query=Sanchit+Hospital+Dinprabha+Apartment%2C+Indapur+Rd%2C+near+Market+Yard+Road%2C+opp.+HP+petrol+pump%2C+Desai+Estate%2C+Baramati%2C+Maharashtra+413102%2C+India","The text explicitly states that Sanchit Hospital offers services including 'CT scans'."
"Ruby Hall Clinic","Rajeev Gandhi Infotech Park No 1, Plot, No, P, citycare medical center, 33, Phase 1, MIDC Phase, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India","1800 210 4949","","https://www.google.com/maps/search/?api=1&query=Ruby+Hall+Clinic+Rajeev+Gandhi+Infotech+Park+No+1,+Plot,+No,+P,+citycare+medical+center,+33,+Phase+1,+MIDC+Phase,+Hinjawadi,+Pune,+Pimpri-Chinchwad,+Maharashtra+411057,+India","The text states the clinic's radiology department is equipped with a high-resolution 32-slice spiral CT scanner."
"Noble Hospitals & Research Centre","153, Magarpatta Rd, Magarpatta, Hadapsar, Pune, Maharashtra 411013, India","080070 06611","","https://www.google.com/maps/search/?api=1&query=Noble+Hospitals+%26+Research+Centre+153%2C+Magarpatta+Rd%2C+Magarpatta%2C+Hadapsar%2C+Pune%2C+Maharashtra+411013%2C+India","The text mentions that the hospital's Radiology Department is equipped with a '6-slice CT scan'."
"Acharya Vinoba Bhave Rural Hospital","Bhimashankar - Manchar Rd, Ghodegaon, Maharashtra 412408","02133 244 292","","https://www.google.com/maps/search/?api=1&query=Acharya+Vinoba+Bhave+Rural+Hospital+Bhimashankar+-+Manchar+Rd%2C+Ghodegaon%2C+Maharashtra+412408","The text states the hospital has a 'Radiology Department equipped with a 128-slice CT scanner'."
"Suyog Diagnostics Center- We Care Your Health","Gurukrupa Building, Kalyan Nagar Highway, near Lala Urban Bank, Alephata, Maharashtra 412411, India","098900 93371","","https://www.google.com/maps/search/?api=1&query=Suyog+Diagnostics+Center-+We+Care+Your+Health+Alephata%2C+Maharashtra+412411%2C+India","The text explicitly states that the center provides radiology services, including CT scans."
"Dr. Kathe Diagnostic Centre","Near Bharat Mangal Karyalaya, Near S.T. Stand, Pune-Nashik Highway, Alephata(Pune), Tal: Junnar | Dist: Pune, 412411, India.","098501 43288","","https://www.google.com/maps/search/?api=1&query=Dr.+Kathe+Diagnostic+Centre+Near+Bharat+Mangal+Karyalaya%2C+Near+S.T.+Stand%2C+Pune-Nashik+Highway%2C+Alephata(Pune)%2C+Tal:+Junnar+%7C+Dist:+Pune","The center's list of services explicitly includes 'CT scans'."
"Dr. Gaikwad Speciality Diagnostics","Indapur Rd, Dinprabha Apartment, Baramati, Maharashtra 413102, India.","073918 09191","","https://www.google.com/maps/search/?api=1&query=Dr.+Gaikwad+Speciality+Diagnostics+Indapur+Rd,+Dinprabha+Apartment,+Baramati,+Maharashtra+413102,+India.","The text explicitly lists 'CT scans' as one of the services offered by this diagnostic center."
"Radiant Diagnostic Centre","Harikrupa nagar Near Dr.Wable (Bhagyajay) Hospital Market Yard Indapur, Road, Dinprabha Apartment, Baramati, Maharashtra 413102, India.","No phone number is available for this location.","","https://www.google.com/maps/search/?api=1&query=Radiant+Diagnostic+Centre+Harikrupa+nagar+Near+Dr.Wable+(Bhagyajay)+Hospital+Market+Yard+Indapur,+Road,+Dinprabha+Apartment,+Baramati,+Maharashtra+413102,+India.","The text states that the Radiant Diagnostic Centre 'is listed as a CT scan center'."
"City Care Diagnostic Centre","Sai imperial, back side gate, near Market Yard Road, below chirayu hospital, Shri Ram Nagar, Shivdatta Apartment, Amrai, Baramati, Maharashtra 413102, India.","02112 220 299","","https://www.google.com/maps/search/?api=1&query=City+Care+Diagnostic+Centre+Sai+imperial,+back+side+gate,+near+Market+Yard+Road,+below+chirayu+hospital,+Shri+Ram+Nagar,+Shivdatta+Apartment,+Amrai,+Baramati,+Maharashtra+413102,+India.","The text confirms the center offers 'Computed Tomography (CT scans)' as one of its services."
"Mediscan Diagnostic Centre","near Jijamata Kanya Prashala, in front of Gujar Hospital Road, Sumitra Nagar, Akluj, Maharashtra 413101, India","083808 45000","","https://www.google.com/maps/search/?api=1&query=Mediscan+Diagnostic+Centre+near+Jijamata+Kanya+Prashala,+in+front+of+Gujar+Hospital+Road,+Sumitra+Nagar,+Akluj,+Maharashtra+413101,+India","The text explicitly states that the center is equipped with a CT scanner and offers 24-hour CT scanning services."
"SHREE NRUSINH DIAGNOSTIC CENTER DR. THITE, AKLUJ","Anand lodge, Mahavir Path, near bank of baroda, Sumitra Nagar, Akluj, Maharashtra 413101, India","094038 55093","DR. THITE","https://www.google.com/maps/search/?api=1&query=SHREE+NRUSINH+DIAGNOSTIC+CENTER+DR.+THITE,+AKLUJ+Anand+lodge,+Mahavir+Path,+near+bank+of+baroda,+Sumitra+Nagar,+Akluj,+Maharashtra+413101,+India","The text confirms the center offers a comprehensive range of imaging services, including CT scans like 3D and whole-body CT."
"Star Imaging Akluj | MRI CT X-ray","Shamrao Patil Medical Complex, Mumbai - Pandharpur Road, Irrigation Colony, Akluj, Maharashtra 413101, India","099700 06261","","https://www.google.com/maps/search/?api=1&query=Star+Imaging+Akluj+%7C+MRI+CT+X-ray+Shamrao+Patil+Medical+Complex,+Mumbai+-+Pandharpur+Road,+Irrigation+Colony,+Akluj,+Maharashtra+413101,+India","The center's name includes 'CT' and the description confirms it is equipped with a 128-slice CT scanner."
"Dr. Gaikwad Speciality Diagnostics","Indapur Rd, Dinprabha Apartment, Baramati, Maharashtra 413102, India","073918 09191","Dr. Gaikwad","https://www.google.com/maps/search/?api=1&query=Dr.+Gaikwad+Speciality+Diagnostics+Indapur+Rd,+Dinprabha+Apartment,+Baramati,+Maharashtra+413102,+India","The text explicitly lists 'CT scans' as one of the diagnostic imaging services offered by this clinic."
"LOTUS CT SCAN & MRI CENTRE SOLAPUR","Ramlal Chowk, opposite Saiprasad Hotel, Murarji Peth, Solapur, Maharashtra 413001, India","Not provided in text","","https://www.google.com/maps/search/?api=1&query=LOTUS+CT+SCAN+%26+MRI+CENTRE+SOLAPUR+Ramlal+Chowk%2C+opposite+Saiprasad+Hotel%2C+Murarji+Peth%2C+Solapur%2C+Maharashtra+413001%2C+India","The center's name is 'LOTUS CT SCAN & MRI CENTRE SOLAPUR' and its list of services explicitly includes 'CT scans'."
"DR ABHIJIT BHOSALE - MRI ,CT Scan, Sonography, Second opinion, Biopsy in Solapur","Unit 2, Hyderabad Rd, near Market Yard, Gharkul A Group, New Rangraj Nagar, Rangraj Nagar, Solapur, Maharashtra 413005, India","083089 55401","Dr. Abhijit Bhosale","https://www.google.com/maps/search/?api=1&query=DR+ABHIJIT+BHOSALE+-+MRI+%2CCT+Scan%2C+Sonography%2C+Second+opinion%2C+Biopsy+in+Solapur+Unit+2%2C+Hyderabad+Rd%2C+near+Market+Yard%2C+Gharkul+A+Group%2C+New+Rangraj+Nagar%2C+Rangraj+Nagar%2C+Solapur%2C+Maharashtra+413005%2C+India","The center's name and its list of provided radiology services both explicitly mention 'CT scans'."
"Solaris Medicare Diagnostics Pvt Ltd. (PET -CT &SPECT CT)","Ramchandra complex, above Veda Banquet, Laxmi Peth, Damani Nagar, Solapur, Maharashtra 413001, India","099234 63388","","https://www.google.com/maps/search/?api=1&query=Solaris+Medicare+Diagnostics+Pvt+Ltd.+%28PET+-CT+%26SPECT+CT%29+Ramchandra+complex%2C+above+Veda+Banquet%2C+Laxmi+Peth%2C+Damani+Nagar%2C+Solapur%2C+Maharashtra+413001%2C+India","The center's name and description explicitly state that it offers PET-CT and SPECT CT scan services."
"Nucleus PET-CT & SPECT","Solapur Cancer Center, near Gangamai Hospital, Ramwadi, Solapur, Maharashtra 413001, India","096999 27267","","https://www.google.com/maps/search/?api=1&query=Nucleus+PET-CT+%26+SPECT+Solapur+Cancer+Center%2C+near+Gangamai+Hospital%2C+Ramwadi%2C+Solapur%2C+Maharashtra+413001%2C+India","The center's name includes 'PET-CT' and its list of services confirms it provides 'PET-CT and SPECT scans'."
"Shriram CT Scan & Dignostics Pvt. Ltd.","Ravivar Peth, Phaltan, Maharashtra 415523, India.","02166 223 737","","https://www.google.com/maps/search/?api=1&query=Shriram+CT+Scan+%26+Dignostics+Pvt.+Ltd.+Ravivar+Peth,+Phaltan,+Maharashtra+415523,+India.","The center's service list explicitly includes 'Multi Slide CT Scans'."
"Atharva Diagnostic Services","Chimanshah Mala Rd, near Dr.Londhe/ Dr.Raje Hospital, opp. Silver Jubilee Hospital Road, Baramati, Maharashtra 413102, India.","098500 70607","","https://www.google.com/maps/search/?api=1&query=Atharva+Diagnostic+Services+Chimanshah+Mala+Rd,+near+Dr.Londhe/+Dr.Raje+Hospital,+opp.+Silver+Jubilee+Hospital+Road,+Baramati,+Maharashtra+413102,+India.","The text directly states that this center is listed as a 'CT scan center'."
"Pushpan Imaging Centre","Siddheshwar Nagar, Barshi, Maharashtra 413411, India.","02184 225 474","","https://www.google.com/maps/search/?api=1&query=Pushpan+Imaging+Centre+Siddheshwar+Nagar%2C+Barshi%2C+Maharashtra+413411%2C+India.","The text explicitly states under the 'Services' section that 'This center offers CT scans'."
"Shirur MRI & CT Scan Centre","Shivdarshan Complex, Nagar - Pune Rd, near Vighnaharta Hospital, Shirur, Pune, Maharashtra 412210, India","091566 03862","","https://www.google.com/maps/search/?api=1&query=Shirur+MRI+%26+CT+Scan+Centre+Shivdarshan+Complex,+Nagar+-+Pune+Rd,+near+Vighnaharta+Hospital,+Shirur,+Pune,+Maharashtra+412210,+India","The center's name includes 'CT Scan' and the description confirms it specializes in CT scan services."
"CNS Hospital","188/2/2 Degaon Road Near Reliance Market, Laxmi Peth, Damani Nagar, Solapur, Maharashtra 413001, India","+91 88068 86699","","https://www.google.com/maps/search/?api=1&query=CNS+Hospital+188%2F2%2F2+Degaon+Road+Near+Reliance+Market%2C+Laxmi+Peth%2C+Damani+Nagar%2C+Solapur%2C+Maharashtra+413001%2C+India","The text states that the hospital is equipped with advanced diagnostic and imaging facilities, including a CT scan."
"Prism Medical Diagnostics","VIP Rd, near Gandhi TVS Showroom, Solapur, Maharashtra 413001, India","+91 95894 50909","","https://www.google.com/maps/search/?api=1&query=Prism+Medical+Diagnostics+VIP+Rd%2C+near+Gandhi+TVS+Showroom%2C+Solapur%2C+Maharashtra+413001%2C+India","The text confirms the center has a 'multi-slice CT scanner' as part of its imaging services."
"Sunrise Diagnostics","Ground Floor, Shop No. 2, Business Hub Building Opp. Mirch Masala Hotel, Near Vandevi Mandir Karve Road, Karvenagar, Kothrud, Pune, Maharashtra 411038, India.","+91 9028801188","","https://www.google.com/maps/search/?api=1&query=Sunrise+Diagnostics+Ground+Floor,+Shop+No.+2,+Business+Hub+Building+Opp.+Mirch+Masala+Hotel,+Near+Vandevi+Mandir+Karve+Road,+Karvenagar,+Kothrud,+Pune,+Maharashtra+411038,+India.","The center's list of services explicitly includes 'CT Scan'."
